TIPO,ID,NOME,DEPENDENCIA
SUB,31003036,OPERAÇÃO DE SISTEMAS DE TRANSPORTE,31000002
AREA,30200008,ENGENHARIA DE MINAS,30000009
SUB,30201004,PESQUISA MINERAL,30200008
SUB,30201012,CARACTERIZAÇÃO DO MINÉRIO,30200008
SUB,30201020,DIMENSIONAMENTO DE JAZIDAS,30200008
SUB,30202000,LAVRA,30200008
SUB,30202019,LAVRA A CÉU ABERTO,30200008
SUB,30202027,LAVRA DE MINA SUBTERRÂNEA,30200008
SUB,30202035,EQUIPAMENTOS DE LAVRA,30200008
SUB,30203007,TRATAMENTO DE MINÉRIOS,30200008
SUB,30203015,MÉTODOS DE CONCENTRAÇÃO E ENRIQUECIMENTOS DE MINÉRIOS,30200008
SUB,30203023,EQUIPAMENTOS DE BENEFICIAMENTO DE MINÉRIOS,30200008
AREA,30300002,ENGENHARIA DE MATERIAIS E METALÚRGICA,30000009
SUB,30301009,INSTALAÇÕES E EQUIPAMENTOS METALÚRGICOS,30300002
SUB,30301017,INSTALAÇÕES METALÚRGICAS,30300002
SUB,30301025,EQUIPAMENTOS METALÚRGICOS,30300002
SUB,30302005,METALURGIA EXTRATIVA,30300002
SUB,30302013,AGLOMERAÇÃO,30300002
SUB,30302021,ELETROMETALURGIA,30300002
SUB,30302030,HIDROMETALURGIA,30300002
SUB,30302048,PIROMETALURGIA,30300002
SUB,30302056,TRATAMENTO DE MINÉRIOS,30300002
SUB,30303001,METALURGIA DE TRANSFORMAÇÃO,30300002
SUB,30303010,CONFORMAÇÃO MECÂNICA,30300002
SUB,30303028,FUNDIÇÃO,30300002
SUB,30303036,METALURGIA DE PÓ,30300002
SUB,30303044,RECOBRIMENTOS,30300002
SUB,30303052,SOLDAGEM,30300002
SUB,30303060,"TRATAMENTO TÉRMICO, MECÂNICOS E QUÍMICOS",30300002
SUB,30303079,USINAGEM,30300002
SUB,30304008,METALURGIA FÍSICA,30300002
SUB,30304016,ESTRUTURA DOS METAIS E LIGAS,30300002
SUB,30304024,PROPRIEDADES FÍSICAS DOS METAIS E LIGAS,30300002
SUB,30304032,PROPRIEDADES MECÂNICAS DOS METAIS E LIGAS,30300002
SUB,30304040,TRANSFORMAÇÃO DE FASES,30300002
SUB,30304059,CORROSÃO,30300002
SUB,30305004,MATERIAIS NÃO-METÁLICOS,30300002
SUB,30305012,EXTRAÇÃO E TRANSFORMAÇÃO DE MATERIAIS,30300002
SUB,30305020,CERÂMICOS,30300002
SUB,30305039,MATERIAIS CONJUGADOS NÃO-METÁLICOS,30300002
SUB,30305047,"POLÍMEROS,  APLICAÇÕES",30300002
AREA,30600006,ENGENHARIA QUÍMICA,30000009
SUB,30601002,PROCESSOS INDUSTRIAIS DE ENGENHARIA QUÍMICA,30600006
SUB,30601010,PROCESSOS BIOQUÍMICOS,30600006
SUB,30601029,PROCESSOS ORGÂNICOS,30600006
SUB,30601037,PROCESSOS INORGÂNICOS,30600006
SUB,30602009,OPERAÇÕES INDUSTRIAIS E EQUIPAMENTOS PARA ENG. QUÍMICA,30600006
SUB,30602017,REATORES QUÍMICOS,30600006
SUB,30602025,OPERAÇÕES CARACTERÍSTICAS DE PROCESSOS BIOQUÍMICOS,30600006
SUB,30602033,OPERAÇÕES DE SEPARAÇÃO E MISTURA,30600006
SUB,30603005,TECNOLOGIA QUÍMICA,30600006
SUB,30603013,BALANÇOS GLOBAIS DE MATÉRIA E ENERGIA,30600006
SUB,30603021,ÁGUA,30600006
SUB,30603030,ÁLCOOL,30600006
SUB,30603048,ALIMENTOS,30600006
SUB,30603056,BORRACHAS,30600006
SUB,30603064,CARVÃO,30600006
SUB,30603072,CERÂMICA,30600006
SUB,30603080,CIMENTO,30600006
SUB,30603099,COURO,30600006
SUB,30603102,DETERGENTES,30600006
SUB,30603110,FERTILIZANTES,30600006
SUB,30603129,MEDICAMENTOS,30600006
SUB,30603137,METAIS NÃO-FERROSOS,30600006
SUB,30603145,ÓLEOS,30600006
SUB,30603153,PAPEL E CELULOSE,30600006
SUB,30603161,PETRÓLEO E PETROQUÍMICA,30600006
SUB,30603170,POLÍMEROS,30600006
SUB,30603188,PRODUTOS NATURAIS,30600006
SUB,30603196,TÉXTEIS,30600006
SUB,30603200,TRATAMENTOS E APROVEITAMENTOS DE REJEITOS,30600006
SUB,30603218,XISTO,30600006
AREA,30900000,ENGENHARIA NUCLEAR,30000009
SUB,30901006,APLICAÇÕES DE RADIOISÓTOPOS,30900000
SUB,30901014,PRODUÇÃO DE RADIOISÓPOTOS,30900000
SUB,30901022,APLICAÇÕES INDUSTRIAIS DE RADIOISÓPOTOS,30900000
SUB,30901030,INSTRUMENTAÇÃO PARA MEDIDA E CONTROLE DE RADIAÇÃO,30900000
SUB,30902002,FUSÃO CONTROLADA,30900000
SUB,30902010,PROCESSOS INDUSTRIAIS DA FUSÃO CONTROLADA,30900000
SUB,30902029,PROBLEMAS TECNOLÓGICOS DA FUSÃO CONTROLADA,30900000
SUB,30903009,COMBUSTÍVEL NÚCLEAR,30900000
SUB,30903017,EXTRAÇÃO DE COMBUSTÍVEL NÚCLEAR,30900000
SUB,30903025,"CONVERSÃO, ENRIQUECIMENTO E FABRICAÇÃO DE COMBUST. NÚCLEAR",30900000
SUB,30903033,REPROCESSAMENTO DO COMBUSTÍVEL NÚCLEAR,30900000
SUB,30903041,REJEITOS DE COMBUSTÍVEL NÚCLEAR,30900000
SUB,30904005,TECNOLOGIA DOS REATORES,30900000
SUB,30904013,NÚCLEO DO REATOR,30900000
SUB,30904021,MATERIAIS NUCLEARES E BLINDAGEM DE REATORES,30900000
SUB,30904030,TRANSFERÊNCIA DE CALOR EM REATORES,30900000
SUB,30904048,GERAÇÃO E INTEGRAÇÃO COM SISTEMAS ELÉTRICOS EM REATORES,30900000
SUB,30904056,INSTRUMENTAÇÃO PARA OPERAÇÃO E CONTROLE DE REATORES,30900000
SUB,30904064,"SEGURANÇA, LOCALIZAÇÃO E LICENCIAMENTO DE REATORES",30900000
SUB,30904072,ASPECTOS ECONÔMICOS DE REATORES,30900000
AREA,30500001,ENGENHARIA MECÂNICA,30000009
SUB,30501008,FENÔMENOS DE TRANSPORTES,30500001
SUB,30501016,TRANSFERÊNCIA DE CALOR,30500001
SUB,30501024,MECÂNICA DOS FLUÍDOS,30500001
SUB,30501032,DINÂMICA DOS GASES,30500001
SUB,30501040,PRINCÍPIOS VARIACIONAIS E MÉTODOS NUMÉRICOS,30500001
SUB,30502004,ENGENHARIA TÉRMICA,30500001
SUB,30502012,TERMODINÂMICA,30500001
SUB,30502020,CONTROLE AMBIENTAL,30500001
SUB,30502039,APROVEITAMENTO DA ENERGIA,30500001
SUB,30503000,MECÂNICA DOS SÓLIDOS,30500001
SUB,30503019,"MECÂNICA DOS CORPOS SÓLIDOS, ELÁSTICOS E PLÁSTICOS",30500001
SUB,30503027,"DINÂMICA DOS CORPOS RÍGIDOS, ELÁSTICOS E PLÁSTICOS",30500001
SUB,30503035,ANÁLISE DE TENSÕES,30500001
SUB,30503043,TERMOELASTICIDADE,30500001
SUB,30504007,PROJETOS DE MÁQUINAS,30500001
SUB,30504015,TEORIA DOS MECANISMOS,30500001
SUB,30504023,ESTÁTICA E DINÂMICA APLICADA,30500001
SUB,30504031,ELEMENTOS DE MÁQUINAS,30500001
SUB,30504040,FUNDAMENTOS GERAIS DE PROJETOS DAS MÁQUINAS,30500001
SUB,30504058,"MÁQUINAS, MOTORES E EQUIPAMENTOS",30500001
SUB,30504066,MÉTODOS DE SÍNTESE E OTIMIZAÇÃO APLICADOS AO PROJ.  MECÂNICO,30500001
SUB,30504074,CONTROLE DE SISTEMAS MECÂNICOS,30500001
SUB,30504082,APROVEITAMENTO DE ENERGIA,30500001
SUB,30505003,PROCESSOS DE FABRICAÇÃO,30500001
SUB,30505011,MATRIZES E FERRAMENTAS,30500001
SUB,30505020,MÁQUINAS DE USINAGEM E CONFORMAÇÃO,30500001
SUB,30505038,CONTROLE NUMÉRICO,30500001
SUB,30505046,ROBOTIZAÇÃO,30500001
SUB,30505054,"PROCESSOS DE FABRICAÇÃO, SELEÇÃO ECONÔMICA",30500001
AREA,30800005,ENGENHARIA DE PRODUÇÃO,30000009
SUB,30801001,GERÊNCIA DE PRODUÇÃO,30800005
SUB,30801010,PLANEJAMENTO DE INSTALAÇOES INDUSTRIAIS,30800005
SUB,30801028,"PLANEJAMENTO, PROJETO E CONTROLE DE SIST. DE PRODUÇÃO",30800005
SUB,30801036,HIGIENE E SEGURANÇA DO TRABALHO,30800005
SUB,30801044,SUPRIMENTOS,30800005
SUB,30801052,GARANTIA DE CONTROLE DE QUALIDADE,30800005
SUB,30802008,PESQUISA OPERACIONAL,30800005
SUB,30802016,PROCESSOS ESTOCÁSTICOS E TEORIAS DAS FILAS,30800005
SUB,30802024,"PROGRAMAÇÃO LINEAR, NÃO-LINEAR, MISTA E DINÂMICA",30800005
SUB,30802032,SÉRIES TEMPORAIS,30800005
SUB,30802040,TEORIA DOS GRAFOS,30800005
SUB,30802059,TEORIA DOS JOGOS,30800005
SUB,30803004,ENGENHARIA DO PRODUTO,30800005
SUB,30803012,ERGONOMIA,30800005
SUB,30803020,METODOLOGIA DE PROJETO DO PRODUTO,30800005
SUB,30803039,PROCESSOS DE TRABALHO,30800005
SUB,30803047,GERÊNCIA DO PROJETO E DO PRODUTO,30800005
SUB,30803055,DESENVOLVIMENTO DE PRODUTO,30800005
SUB,30804000,ENGENHARIA ECONÔMICA,30800005
SUB,30804019,ESTUDO DE MERCADO,30800005
SUB,30804027,LOCALIZAÇÃO INDUSTRIAL,30800005
SUB,30804035,ANÁLISE DE CUSTOS,30800005
SUB,30804043,ECONOMIA DE TECNOLOGIA,30800005
SUB,30804051,VIDA ECONÔMICA DOS EQUIPAMENTOS,30800005
SUB,30804060,AVALIAÇÃO DE PROJETOS,30800005
AREA,31100007,ENGENHARIA NAVAL E OCEÂNICA,30000009
SUB,31101003,HIDRODINÂMICA DE NAVIOS E SISTEMAS OCEÂNICOS,31100007
SUB,31101011,RESISTÊNCIA HIDRODINÂMICA,31100007
SUB,31101020,PROPULSÃO DE NAVIOS,31100007
SUB,31102000,ESTRUTURAS NAVAIS E OCEÂNICAS,31100007
SUB,31102018,ANÁLISE TEÓRICA E EXPERIMENTAL DE ESTRUTURA,31100007
SUB,31102026,DINÂMICA ESTRUTURAL NAVAL E OCEÂNICA,31100007
SUB,31102034,SÍNTESE ESTRUTURAL NAVAL E OCEÂNICA,31100007
SUB,31103006,MÁQUINAS MARÍTIMAS,31100007
SUB,31103014,ANÁLISE DE SISTEMAS PROPULSORES,31100007
SUB,31103022,CONTROLE E AUTOMAÇÃO DE SISTEMAS PROPULSORES,31100007
SUB,31103030,EQUIPAMENTOS AUXILIARES DO SISTEMA PROPULSIVO,31100007
SUB,31103049,MOTOR DE PROPULSÃO,31100007
SUB,31104002,PROJETOS DE NAVIOS E DE SISTEMAS OCEÂNICOS,31100007
SUB,31104010,PROJETOS DE NAVIOS,31100007
SUB,31104029,PROJETOS DE SISTEMAS OCEÂNICOS FIXOS E SEMI-FIXOS,31100007
SUB,31104037,PROJETOS DE EMBARCAÇÕES NÃO-CONVENCIONAIS,31100007
SUB,31105009,TECNOLOGIA DE CONSTRUÇÃO NAVAL E DE SISTEMAS OCEÂNICOS,31100007
SUB,31105017,MÉTODOS DE FABRICAÇÃO DE NAVIOS E SISTEMAS OCEÂNICOS,31100007
SUB,31105025,SOLDAGEM DE ESTRUTURAS NAVAIS E OCEÂNICOS,31100007
SUB,31105033,CUSTOS DE CONSTRUÇÃO NAVAL,31100007
SUB,31105041,NORMATIZAÇÃO E CERTIFICAÇÃO DE QUALIDADE DE NAVIOS,31100007
AREA,31200001,ENGENHARIA AEROESPACIAL,30000009
SUB,31201008,AERODINÂMICA,31200001
SUB,31201016,AERODINÂMICA DE AERONAVES ESPACIAIS,31200001
SUB,31201024,AERODINÂMICA DOS PROCESSOS GEOFÍSICOS E INTERPLANETÁRIOS,31200001
SUB,31202004,DINÂMICA DE VÔO,31200001
SUB,31202012,TRAJETÓRIAS E ÓRBITAS,31200001
SUB,31202020,ESTABILIDADE E CONTROLE,31200001
SUB,31203000,ESTRUTURAS AEROESPACIAIS,31200001
SUB,31203019,AEROELASTICIDADE,31200001
SUB,31203027,FADIGA,31200001
SUB,31203035,PROJETOS DE ESTRUTURAS AEROESPACIAIS,31200001
SUB,31204007,MATERIAIS E PROCESSOS P/ENGENHARIA AERON. E AEROESPACIAL,31200001
SUB,31205003,PROPULSÃO AEROESPACIAL,31200001
SUB,31205011,COMBUSTÃO E ESCOAMENTO COM REAÇÕES QUÍMICAS,31200001
SUB,31205020,PROPULSÃO DE FOGUTES,31200001
SUB,31205038,MÁQUINAS DE FLUXO,31200001
SUB,31205046,MOTORES ALTERNATIVOS,31200001
SUB,31206000,SISTEMAS AEROESPACIAIS,31200001
SUB,31206018,AVIÕES,31200001
SUB,31206026,FOGUETES,31200001
SUB,31206034,HELICÓPTEROS,31200001
SUB,31206042,HOVERCRAFT,31200001
SUB,31206050,SATÉLITES E OUTROS DISPOSITIVOS AEROESPACIAIS,31200001
SUB,31206069,NORMATIZAÇÃO E CERT. DE QUAL. DE AERONAVES E COMPONENTES,31200001
SUB,31206077,MANUTENÇÃO DE SISTEMAS AEROESPACIAIS,31200001
AREA,30400007,ENGENHARIA ELÉTRICA,30000009
SUB,30401003,MATERIAIS ELÉTRICOS,30400007
SUB,30401011,MATERIAIS CONDUTORES,30400007
SUB,30401020,MATERIAIS E COMPONENTES SEMICONDUTORES,30400007
SUB,30401038,MATERIAIS E DISPOSITIVOS SUPERCONDUTORES,30400007
SUB,30401046,"MATERIAIS DIELÉTRICOS, PIESOELÉTRICOS E FERROELÉTRICOS",30400007
SUB,30401054,"MAT. E COMP. ELETROÓTICOS E MAGNET., MAT. FOTOELÉTRICOS",30400007
SUB,30401062,MATERIAIS E DISPOSITIVOS MAGNÉTICOS,30400007
SUB,30402000,"MEDIDAS ELÉTRICAS, MAGNÉTICAS E ELETRÔNICAS; INSTRUMENTAÇÃO",30400007
SUB,30402018,MEDIDAS ELÉTRICAS,30400007
SUB,30402026,MEDIDAS MAGNÉTICAS,30400007
SUB,30402034,INSTRUMENTAÇÃO ELETROMECÂNICA,30400007
SUB,30402042,INSTRUMENTAÇÃO ELETRÔNICA,30400007
SUB,30402050,SISTEMAS ELETRÔNICOS DE MEDIDAS E DE CONTROLE,30400007
SUB,30403006,"CIRCUITOS ELÉTRICOS, MAGNÉTICOS E ELETRÔNICOS",30400007
SUB,30403014,TEORIA GERAL DOS CIRCUITOS ELÉTRICOS,30400007
SUB,30403022,CIRCUITOS LINEARES E NÃO LINEARES,30400007
SUB,30403030,CIRCUITOS ELETRÔNICOS,30400007
SUB,30403049,"CIRCUITOS MAGNÉTICOS, MAGNÉTISMO, ELETROMAGNÉTISMO",30400007
SUB,30404002,SISTEMAS ELÉTRICOS DE POTÊNCIA,30400007
SUB,30404010,GERAÇÃO DE ENERGIA ELÉTRICA,30400007
SUB,30404029,"TRANSMISSÃO DA ENERGIA ELET., DISTRIB. DA ENERGIA ELÉTRICA",30400007
SUB,30404037,CONVERSÃO E RETIFICAÇÃO DA ENERGIA ELÉTRICA,30400007
SUB,30404045,"MEDIÇÃO, CONTROLE, CORREÇÃO E PROTEÇÃO DE SIST. ELET. E POT.",30400007
SUB,30404053,MÁQUINAS ELÉTRICAS E DISPOSITIVOS DE POTÊNCIA,30400007
SUB,30404061,INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS,30400007
SUB,30405009,"ELETRÔNICA INDUSTRIAL, SISTEMAS E CONTROLES ELETRÔNICOS",30400007
SUB,30405017,ELETRÔNICA INDUSTRIAL,30400007
SUB,30405025,AUTOMAÇÃO ELETRÔNICA DE PROCESSOS ELÉTRICOS E INDUSTRIAIS,30400007
SUB,30405033,"CONTROLE DE PROCESSOS ELETRÔNICOS, RETROALIMENTAÇÃO",30400007
SUB,30406005,TELECOMUNICAÇÕES,30400007
SUB,30406013,"TEORIA ELETROMAG., MICROONDAS, PROPAGAÇÃO DE ONDAS, ANTENAS",30400007
SUB,30406021,RADIONAVEGAÇÃO E RADIOASTRONOMIA,30400007
SUB,30406030,SISTEMAS DE TELECOMUNICAÇÕES,30400007
AREA,31300006,ENGENHARIA BIOMÉDICA,30000009
SUB,31301002,BIOENGENHARIA,31300006
SUB,31301010,PROCESSAMENTO DE SINAIS BIOLÓGICOS,31300006
SUB,31301029,MODELAGEM DE FENÔMENOS BIOLÓGICOS,31300006
SUB,31301037,MODELAGEM DE SISTEMAS BIOLÓGICOS,31300006
SUB,31302009,ENGENHARIA MÉDICA,31300006
SUB,31302017,BIOMATERIAIS E MATERIAIS BIOCOMPATÍVEIS,31300006
SUB,31302025,TRANSDUTORES PARA APLICAÇÕES BIOMÉDICAS,31300006
SUB,31302033,INSTRUMENTAÇÃO ODONTOLÓGICA E MÉDICO-HOSPITALAR,31300006
SUB,31302041,TECNOLOGIA DE PRÓTESES,31300006
MACRO,40000001,CIÊNCIAS DA SAÚDE,
AREA,40100006,MEDICINA,40000001
SUB,40101002,CLÍNICA MÉDICA,40100006
SUB,40101010,ANGIOLOGIA,40100006
SUB,40101029,DERMATOLOGIA,40100006
SUB,40101045,CANCEROLOGIA,40100006
SUB,40101061,ENDOCRINOLOGIA,40100006
SUB,40101100,CARDIOLOGIA,40100006
SUB,40101118,GASTROENTEROLOGIA,40100006
SUB,40101126,PNEUMOLOGIA,40100006
SUB,40101134,NEFROLOGIA,40100006
SUB,40101169,FISIATRIA,40100006
SUB,40107000,MEDICINA LEGAL E DEONTOLOGIA,40100006
SUB,40101037,ALERGOLOGIA E IMUNOLOGIA CLÍNICA,40100006
SUB,40101053,HEMATOLOGIA,40100006
SUB,40101070,NEUROLOGIA,40100006
SUB,40101088,PEDIATRIA,40100006
SUB,40101096,DOENÇAS INFECCIOSAS E PARASITÁRIAS,40100006
SUB,40101142,REUMATOLOGIA,40100006
SUB,40103005,SAÚDE MATERNO-INFANTIL,40100006
SUB,40104001,PSIQUIATRIA,40100006
SUB,40105008,ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA,40100006
SUB,40106004,RADIOLOGIA MÉDICA,40100006
SUB,40101150,GINECOLOGIA E OBSTETRÍCIA,40100006
SUB,40101177,OFTALMOLOGIA,40100006
SUB,40101186,ORTOPEDIA,40100006
SUB,40102009,CIRURGIA,40100006
SUB,40102017,CIRURGIA PLÁSTICA E RESTAURADORA,40100006
SUB,40102025,CIRURGIA OTORRINOLARINGOLOGIA,40100006
SUB,40102033,CIRURGIA OFTALMOLÓGICA,40100006
SUB,40102041,CIRURGIA CARDIOVASCULAR,40100006
SUB,40102050,CIRURGIA TORÁXICA,40100006
SUB,40102068,CIRURGIA GASTROENTEROLOGICA,40100006
SUB,40102076,CIRURGIA PEDIÁTRICA,40100006
SUB,40102084,NEUROCIRURGIA,40100006
SUB,40102092,CIRURGIA UROLÓGICA,40100006
SUB,40102106,CIRURGIA PROCTOLÓGICA,40100006
SUB,40102114,CIRURGIA ORTOPÉDICA,40100006
SUB,40102122,CIRURGIA TRAUMATOLÓGICA,40100006
SUB,40102130,ANESTESIOLOGIA,40100006
SUB,40102149,CIRURGIA EXPERIMENTAL,40100006
AREA,40500004,NUTRIÇÃO,40000001
SUB,40501000,BIOQUÍMICA DA NUTRIÇÃO,40500004
SUB,40502007,DIETÉTICA,40500004
SUB,40503003,ANÁLISE NUTRICIONAL DE POPULAÇÃO,40500004
SUB,40504000,DESNUTRIÇÃO E DESENVOLVIMENTO FISIOLÓGICO,40500004
AREA,40200000,ODONTOLOGIA,40000001
SUB,40201007,CLÍNICA ODONTOLÓGICA,40200000
SUB,40202003,CIRURGIA BUCO-MAXILO-FACIAL,40200000
SUB,40203000,ORTODONTIA,40200000
SUB,40204006,ODONTOPEDIATRIA,40200000
SUB,40205002,PERIODONTIA,40200000
SUB,40206009,ENDODONTIA,40200000
SUB,40207005,RADIOLOGIA ODONTOLÓGICA,40200000
SUB,40208001,ODONTOLOGIA SOCIAL E PREVENTIVA,40200000
SUB,40209008,MATERIAIS ODONTOLÓGICOS,40200000
AREA,40300005,FARMÁCIA,40000001
SUB,40301001,FARMACOTECNIA,40300005
SUB,40302008,FARMACOGNOSIA,40300005
SUB,40303004,ANÁLISE TOXICOLÓGICA,40300005
SUB,40304000,ANÁLISE E CONTROLE DE MEDICAMENTOS,40300005
SUB,40305007,BROMATOLOGIA,40300005
AREA,40400000,ENFERMAGEM,40000001
SUB,40401006,ENFERMAGEM MÉDICO-CIRÚRGICA,40400000
SUB,40402002,ENFERMAGEM OBSTÉTRICA,40400000
SUB,40403009,ENFERMAGEM PEDIÁTRICA,40400000
SUB,40404005,ENFERMAGEM PSIQUIÁTRICA,40400000
SUB,40405001,ENFERMAGEM DE DOENÇAS CONTAGIOSAS,40400000
SUB,40406008,ENFERMAGEM DE SAÚDE PÚBLICA,40400000
AREA,40600009,SAÚDE COLETIVA,40000001
SUB,40601005,EPIDEMIOLOGIA,40600009
SUB,40602001,SAÚDE PÚBLICA,40600009
SUB,40603008,MEDICINA PREVENTIVA,40600009
AREA,40900002,EDUCAÇÃO FÍSICA,40000001
AREA,40700003,FONOAUDIOLOGIA,40000001
AREA,40800008,FISIOTERAPIA E TERAPIA OCUPACIONAL,40000001
MACRO,50000004,CIÊNCIAS AGRÁRIAS,
AREA,50100009,AGRONOMIA,50000004
SUB,50101005,CIÊNCIA DO SOLO,50100009
SUB,50101013,"GÊNESE, MORFOLOGIA E CLASSIFICAÇÃO DOS SOLOS",50100009
SUB,50101021,FÍSICA DO SOLO,50100009
SUB,50101030,QUÍMICA DO SOLO,50100009
SUB,50101048,MICROBIOLOGIA E BIOQUÍMICA DO SOLO,50100009
SUB,50101056,FERTILIDADE DO SOLO E ADUBAÇÃO,50100009
SUB,50101064,MANEJO E CONSERVAÇÃO DO SOLO,50100009
SUB,50102001,FITOSSANIDADE,50100009
SUB,50102010,FITOPATOLOGIA,50100009
SUB,50102028,ENTOMOLOGIA AGRÍCOLA,50100009
SUB,50102036,PARASITOLOGIA AGRÍCOLA,50100009
SUB,50102044,MICROBIOLOGIA AGRÍCOLA,50100009
SUB,50102052,DEFESA FITOSSANITÁRIA,50100009
SUB,50103008,FITOTECNIA,50100009
SUB,50103016,MANEJO E TRATOS CULTURAIS,50100009
SUB,50103024,MECANIZAÇÃO AGRÍCOLA,50100009
SUB,50103032,PRODUÇÃO E BENEFICIAMENTO DE SEMENTES,50100009
SUB,50103040,PRODUÇÃO DE MUDAS,50100009
SUB,50103059,MELHORAMENTO VEGETAL,50100009
SUB,50103067,FISIOLOGIA DE PLANTAS CULTIVADAS,50100009
SUB,50103075,MATOLOGIA,50100009
SUB,50104004,"FLORICULTURA, PARQUES E JARDINS",50100009
SUB,50104012,FLORICULTURA,50100009
SUB,50104020,PARQUES E JARDINS,50100009
SUB,50104039,ARBORIZAÇÃO DE VIAS PÚBLICAS,50100009
SUB,50105000,AGROMETEROLOGIA,50100009
SUB,50106007,EXTENSÃO RURAL,50100009
AREA,50200003,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL,50000004
SUB,50201000,SILVICULTURA,50200003
SUB,50201018,DENDROLOGIA,50200003
SUB,50201026,FLORESTAMENTO E REFLORESTAMENTO,50200003
SUB,50201034,GENÉTICA E MELHORAMENTO FLORESTAL,50200003
SUB,50201042,SEMENTES FLORESTAIS,50200003
SUB,50201050,NUTRIÇÃO FLORESTAL,50200003
SUB,50201069,FISIOLOGIA FLORESTAL,50200003
SUB,50201077,SOLOS FLORESTAIS,50200003
SUB,50201085,PROTEÇÃO FLORESTAL,50200003
SUB,50202006,MANEJO FLORESTAL,50200003
SUB,50202014,ECONOMIA FLORESTAL,50200003
SUB,50202022,POLÍTICA E LEGISLAÇÃO FLORESTAL,50200003
SUB,50202030,ADMINISTRAÇÃO FLORESTAL,50200003
SUB,50202049,DENDROMETRIA E INVENTÁRIO FLORESTAL,50200003
SUB,50202057,FOTOINTERPRETAÇÃO FLORESTAL,50200003
SUB,50202065,ORDENAMENTO FLORESTAL,50200003
SUB,50203002,TÉCNICAS E OPERAÇÕES FLORESTAIS,50200003
SUB,50203010,EXPLORAÇÃO FLORESTAL,50200003
SUB,50203029,MECANIZAÇÃO FLORESTAL,50200003
SUB,50204009,TECNOLOGIA E UTILIZAÇÃO DE PRODUTOS FLORESTAIS,50200003
SUB,50204017,ANATOMIA E IDENTIFICAÇÃO DE PRODUTOS FLORESTAIS,50200003
SUB,50204025,PROPRIEDADES FISICO-MECÂNICAS DA MADEIRA,50200003
SUB,50204033,RELAÇÕES ÁGUA-MADEIRA E SECAGEM,50200003
SUB,50204041,TRATAMENTO DA MADEIRA,50200003
SUB,50204050,PROCESSAMENTO MECÂNICO DA MADEIRA,50200003
SUB,50204068,QUÍMICA DA MADEIRA,50200003
SUB,50204076,RESINAS DE MADEIRAS,50200003
SUB,50204084,TECNOLOGIA DE CELULOSE E PAPEL,50200003
SUB,50204092,TECNOLOGIA DE CHAPAS,50200003
SUB,50205005,CONSERVAÇÃO DA NATUREZA,50200003
SUB,50205013,HIDROLOGIA FLORESTAL,50200003
SUB,50205021,CONSERVAÇÃO DE ÁREAS SILVESTRES,50200003
SUB,50205030,CONSERVAÇÃO DAS BACIAS HIDROGRÁFICAS,50200003
SUB,50205048,RECUPERAÇÃO DE ÁREAS DEGRADADAS,50200003
SUB,50206001,ENERGIA DE BIOMASSA FLORESTAL,50200003
AREA,50300008,ENGENHARIA AGRÍCOLA,50000004
SUB,50301004,MÁQUINAS E IMPLEMENTOS AGRÍCOLAS,50300008
SUB,50302000,ENGENHARIA DE ÁGUA E SOLO,50300008
SUB,50302019,IRRIGAÇÃO E DRENAGEM,50300008
SUB,50302027,CONSERVAÇÃO DE SOLO E ÁGUA,50300008
SUB,50303007,ENGENHARIA DE PROCESSAMENTO DE PRODUTOS AGRÍCOLAS,50300008
SUB,50303015,PRÉ-PROCESSAMENTO DE PRODUTOS AGRÍCOLAS,50300008
SUB,50303023,ARMAZENAMENTO DE PRODUTOS AGRÍCOLAS,50300008
SUB,50303031,TRANSFERÊNCIA DE PRODUTOS AGRÍCOLAS,50300008
SUB,50304003,CONSTRUÇÕES RURAIS E AMBIÊNCIA,50300008
SUB,50304011,ASSENTAMENTO RURAL,50300008
SUB,50304020,ENGENHARIA DE CONSTRUÇÕES RURAIS,50300008
SUB,50304038,SANEAMENTO RURAL,50300008
SUB,50305000,ENERGIZAÇÃO RURAL,50300008
AREA,50400002,ZOOTECNIA,50000004
SUB,50401009,ECOLOGIA DOS ANIMAIS DOMÉSTICOS E ETOLOGIA,50400002
SUB,50402005,GENÉTICA E MELHORAMENTO DOS ANIMAIS DOMÉSTICOS,50400002
SUB,50403001,NUTRIÇÃO E ALIMENTAÇÃO ANIMAL,50400002
SUB,50403010,EXIGÊNCIAS NUTRICIONAIS DOS ANIMAIS,50400002
SUB,50403028,AVALIAÇÃO DE ALIMENTOS PARA ANIMAIS,50400002
SUB,50403036,CONSERVAÇÃO DE ALIMENTOS PARA ANIMAIS,50400002
SUB,50404008,PASTAGEM E FORRAGICULTURA,50400002
SUB,50404016,"AVALIAÇÃO, PRODUÇÃO E CONSERVAÇÃO DE FORRAGENS",50400002
SUB,50404024,MANEJO E CONSERVAÇÃO DE PASTAGENS,50400002
SUB,50404032,FISIOLOGIA DE PLANTAS FORRAGEIRAS,50400002
SUB,50404040,MELHORAMENTO DE PLANTAS FORRAGEIRAS E PRODUÇÃO DE SEMENTES,50400002
SUB,50404059,TOXICOLOGIA E PLANTAS TÓXICAS,50400002
SUB,50405004,PRODUÇÃO ANIMAL,50400002
